CIK,Company,Type,Date,Period of Report,SIC,State of Inc,State,Fiscal Year End,Basename,gvkey,sich,insbnk,understatement,option,Misstatement_BAO,act,ap,at,ceq,che,cogs,csho,dlc,dltis,dltt,dp,ib,invt,ivao,ivst,lct,lt,ni,ppegt,pstk,re,rect,sale,sstk,txp,txt,xint,prcc_f,dch_wc,ch_rsst,dch_rec,dch_inv,soft_assets,ch_cs,ch_cm,ch_roa,issue,bm,dpi,reoa,EBIT,ch_fcf,Misstatement_AA,Misstatement,restatement_year
82628,SYMMETRICOM INC,10-K,2009-09-09,2009-06-28,3661.0,DE,DE,630.0,82628_2009,9715,3661.0,0.0,0.0,0.0,0,209.899,8.116,276.442,173.104,112.801,104.644,43.556,0.0,0.0,56.88,8.948,-40.671,38.566,0.0,40.737,40.756,103.338,-40.671,75.904,0.0,-6.529,42.389,220.831,0.595,0.786,2.34,2.352,5.77,0.017327953,0.086310001,0.017425662,0.000894642,0.516896854,0.028130646,0.033860619,-0.087451988,1.0,0.688784398,0.990397943,-0.023617974,-0.130150267,-0.165948358,0,0,
828747,"SPORT SUPPLY GROUP, INC.",10-K,2009-08-31,2009-06-30,5961.0,DE,DE,630.0,828747_2009,14490,5961.0,0.0,0.0,0.0,0,84.58,20.132,153.103,91.835,10.743,157.752,12.387,28.892,37.123,0.0,2.799,11.916,33.872,0.0,0.0,56.937,61.268,11.916,17.632,0.0,25.987,32.276,250.227,0.229,0.0,7.344,2.667,8.59,0.024432821,0.135038248,-0.011122264,-0.015249472,0.874287245,0.014177747,0.006527318,0.014262665,1.0,0.863075779,1.122046832,0.169735407,0.143217311,-0.121428438,0,0,
835011,MGP INGREDIENTS INC,10-K,2009-09-11,2009-06-30,2040.0,KS,KS,630.0,835011_2009,14891,2860.0,0.0,0.0,0.0,0,80.787,19.864,145.132,63.88,0.381,298.132,16.598,20.98,7.35,9.632,11.946,-69.123,20.4,0.0,0.203,49.545,81.248,-69.123,163.345,0.004,60.379,24.448,275.976,0.012,0.0,-12.788,2.901,2.86,-0.099454542,-0.378958886,-0.098144794,-0.222021888,0.561158118,-0.235680622,-3.294079312,-0.320407146,1.0,1.345684079,0.769879849,0.416028168,-0.544400959,0.069680702,0,0,
839087,VASOMEDICAL INC,10-K,2009-08-21,2009-05-31,3845.0,DE,DE,531.0,839087_2009,14985,3845.0,0.0,0.0,0.0,0,3.18,0.541,3.864,0.433,0.55,1.871,110.271,0.0,1.25,1.25,0.124,-1.892,2.064,0.0,0.069,1.916,3.431,-1.892,1.915,0.0,-48.636,0.441,4.206,0.0,0.0,-0.036,0.005,0.215,0.083801737,-0.272355646,-0.055697496,0.149207971,0.779244306,-0.023399558,0.329375191,-0.16976827,1.0,0.018263673,1.221904266,-12.58695652,-0.497670807,0.178589678,0,0,
84112,RISK GEORGE INDUSTRIES INC,10-K,2009-07-29,2009-04-30,3669.0,CO,CO,430.0,84112_2009,9154,3669.0,0.0,0.0,0.0,0,27.146,0.057,28.198,27.369,23.248,4.157,5.065,0.0,0.005,0.0,0.167,1.542,1.968,0.207,19.607,0.65,0.73,1.542,3.823,0.099,28.115,1.522,7.821,0.0,0.0,0.69,0.0,4.42,-0.052906016,0.087171381,0.003960684,-0.028088152,0.149549613,-0.178963058,-0.268103049,0.037286748,1.0,1.222523484,0.956241363,0.78457252,0.07915455,-0.049890082,0,0,
842023,TECHNE CORP /MN/,10-K,2009-08-28,2009-06-30,2836.0,MN,MN,630.0,842023_2009,15414,2836.0,0.0,0.0,0.0,0,255.467,5.156,472.005,456.482,202.887,48.682,37.244,0.0,0.0,0.0,7.766,105.242,11.269,77.363,41.947,15.523,15.523,105.242,153.705,0.0,338.164,31.153,263.956,0.953,4.046,50.121,0.0,63.81,0.007576268,-0.0532871,-0.004449781,0.00358188,0.358015275,0.043445702,-0.002389011,-0.000332763,1.0,0.192078429,0.925435257,0.716441563,0.329155412,0.056726031,0,0,
851249,"FORTUNE INDUSTRIES, INC.",10-K,2009-09-28,2009-06-30,4899.0,DE,DE,630.0,851249_2009,22542,8700.0,0.0,0.0,0.0,0,10.808,1.037,30.513,-10.933,4.828,58.863,12.082,0.275,0.0,0.011,0.955,1.458,0.013,0.0,3.142,11.817,11.828,1.384,2.957,29.618,-31.373,2.622,72.906,0.0,0.0,-0.944,0.192,0.63,-0.205661061,0.082152652,-0.301847348,-0.147767141,0.816733851,-0.461112035,0.355228937,0.27510724,0.0,-1.43634897,0.406238294,-1.028184708,0.020712483,0.342023286,0,0,
855654,IMMUNOGEN INC,10-K,2009-08-28,2009-06-30,2834.0,MA,MA,630.0,855654_2009,17101,2834.0,0.0,0.0,0.0,0,76.866,1.244,100.704,66.857,71.491,54.809,56.947,0.0,0.0,0.0,4.995,-31.937,1.836,0.0,1.852,11.128,33.847,-31.937,40.861,0.0,-321.659,2.307,27.988,39.359,0.0,-0.1,0.0,8.62,-0.034459526,-0.287564795,-0.016963519,-0.003042784,0.094752939,-0.326856049,0.43021343,0.044000392,1.0,0.136197385,0.807104869,-3.194103511,-0.318130362,0.288466763,0,0,
856250,CRAFTMADE INTERNATIONAL INC,10-K,2009-09-28,2009-06-30,5064.0,DE,DE,630.0,856250_2009,21427,3640.0,0.0,0.0,0.0,0,51.827,7.239,80.868,36.125,0.384,117.206,5.705,0.542,98.419,29.886,1.342,-1.088,20.563,0.0,0.0,10.203,41.211,-1.088,17.884,0.0,51.814,27.07,149.692,0.0,0.0,-0.409,1.438,2.14,0.025388754,-0.001387968,0.023841108,-0.022809345,0.857483801,0.120013038,-0.144457868,-0.042155092,1.0,2.958955499,0.737917616,0.640723154,-0.000729584,-0.037917312,0,0,
857949,"China Green Agriculture, Inc.",10-K,2009-09-17,2009-06-30,2870.0,NV,NV,630.0,857949_2009,21241,2870.0,0.0,0.0,0.0,0,33.594,0.927,61.618,32.641,17.879,13.109,12.282,3.17,0.0,0.0,1.603,14.464,7.162,0.0,0.084,8.458,8.458,14.464,30.22,20.519,30.569,8.168,35.208,0.0,1.291,2.332,0.634,8.09,0.179864854,0.259980745,0.080673751,0.057099668,0.272452855,0.623942918,-0.115919718,-0.05385136,0.0,0.328507917,0.798363673,0.496105034,0.282871888,-0.13968094,0,0,
858877,CISCO SYSTEMS INC,10-K,2009-09-11,2009-07-25,3576.0,CA,CA,728.0,858877_2009,20779,3576.0,0.0,0.0,0.0,0,44177.0,675.0,68128.0,38647.0,35001.0,11788.0,5785.0,0.0,3991.0,10295.0,1768.0,6134.0,1074.0,2888.0,29283.0,13655.0,29451.0,6134.0,12208.0,0.0,4303.0,4979.0,36117.0,863.0,166.0,1559.0,346.0,22.01,-0.008292475,0.060017972,-0.003153032,-0.002538191,0.426902302,-0.062520974,0.017161768,-0.046987271,1.0,0.303523542,0.972369406,0.063160521,0.117998474,-0.090255553,0,0,
859475,TRIDENT MICROSYSTEMS INC,10-K,2009-09-11,2009-06-30,3674.0,DE,DE,630.0,859475_2009,26015,3674.0,0.0,0.0,0.0,0,213.565,15.998,263.312,192.922,187.937,43.987,69.92,0.0,0.0,0.0,8.468,-70.232,6.828,2.1,0.0,48.651,70.39,-70.232,41.123,0.0,-41.282,9.375,75.779,1.058,13.107,5.513,0.0,1.74,-0.007579105,-0.077464039,0.016991864,-0.006468434,0.181488121,-0.729942991,-0.450421943,-0.279525812,1.0,1.585736737,1.106488343,-0.15677979,-0.245788266,-0.203291148,0,0,
865941,CELADON GROUP INC,10-K,2009-09-04,2009-06-30,4213.0,DE,DE,630.0,865941_2009,29612,4213.0,0.0,0.0,0.0,0,81.558,5.461,270.999,143.667,0.863,444.227,22.097,7.802,0.0,41.181,35.183,2.556,0.0,0.0,0.0,51.994,127.307,2.556,237.167,0.0,57.875,55.523,490.338,-0.028,0.0,5.007,3.589,8.39,-0.036356428,0.004254298,-0.066083214,0.0,0.380053063,-0.074848263,0.884096482,-0.012030188,0.0,0.774928702,0.781541384,0.213561674,0.041151443,-0.017513584,0,0,
866729,SCHOLASTIC CORP,10-K,2009-07-30,2009-05-31,2731.0,DE,DE,531.0,866729_2009,9466,2731.0,0.0,0.0,0.0,0,894.5,101.0,1600.4,830.4,244.1,859.8,36.254,51.2,0.0,257.5,59.5,58.7,315.7,9.1,0.0,393.4,770.0,56.1,721.7,0.0,522.4,212.5,1912.9,3.2,0.0,52.9,17.8,26.15,-0.011030786,-0.034338776,0.009410445,-0.018135361,0.654336416,0.013782051,0.065375319,0.043447624,1.0,0.875910469,0.999824381,0.326418395,0.079230193,0.062694753,0,0,
8670,AUTOMATIC DATA PROCESSING INC,10-K,2009-08-28,2009-06-30,7374.0,DE,DE,630.0,8670_2009,1891,7374.0,0.0,0.0,0.0,0,20703.9,130.3,25351.7,5322.6,2296.1,4531.4,501.7,732.8,12.5,42.7,308.1,1328.2,0.0,255.0,30.8,18756.3,20029.1,1332.6,1910.3,0.0,10872.6,1055.4,8867.1,82.7,230.7,576.5,33.3,35.44,0.01914595,-0.046473442,0.00084749,0.0,0.880457721,0.007115372,-0.031833457,0.005244463,1.0,0.299354655,1.016783078,0.428870648,0.076618136,0.05325744,0,0,
867840,PRECISION OPTICS CORPORATION INC,10-K,2009-09-28,2009-06-30,3845.0,MA,MA,630.0,867840_2009,24842,3845.0,0.0,0.0,0.0,0,1.648,0.428,1.975,0.482,0.384,1.871,1.018,0.464,0.0,0.0,0.062,-0.992,0.709,0.0,0.0,1.493,1.493,-0.992,3.097,0.0,-37.75,0.512,3.529,0.0,0.0,0.001,0.454,1.1,0.033356824,-0.196382429,0.058726803,0.046981442,0.740759494,0.026537998,0.454270512,0.144323934,0.0,0.430434006,1.527514232,-19.11392405,-0.271898734,0.49283533,0,0,
867963,UNITED AMERICAN HEALTHCARE CORP,10-K,2009-09-24,2009-06-30,6411.0,MI,MI,630.0,867963_2009,23940,6411.0,1.0,0.0,0.0,0,19.248,3.388,22.238,15.155,17.575,10.181,8.138,0.0,0.0,0.0,0.183,-8.705,0.0,2.37,4.475,7.083,7.083,-8.705,0.471,0.0,-4.009,1.458,16.659,0.0,0.0,-0.005,0.0,1.65,-0.04785519,-0.436353352,-0.02111813,0.0,0.203660401,-0.369336703,-0.267353414,-0.203066626,0.0,1.128637071,0.535143093,-0.180277003,-0.391671913,0.260507212,0,0,
869487,TANDY BRANDS ACCESSORIES INC,10-K,2009-08-27,2009-06-30,2300.0,DE,DE,630.0,869487_2009,23577,3100.0,0.0,0.0,0.0,0,54.54,9.369,61.966,41.716,3.67,82.385,7.037,0.0,52.37,0.0,1.944,-15.111,23.022,0.0,0.0,17.425,20.25,-15.111,30.431,0.0,0.928,19.566,129.017,0.0,0.0,-0.569,0.636,2.3001,-0.245440525,-0.240205442,-0.036518245,-0.177044866,0.87983733,-0.169555807,0.180928338,0.234165238,1.0,2.577320272,1.105059308,0.014975955,-0.242778298,0.723771524,0,0,
874710,ALLIED HEALTHCARE PRODUCTS INC,10-K,2009-09-25,2009-06-30,3842.0,DE,DE,630.0,874710_2009,24837,3842.0,0.0,0.0,0.0,0,22.044,1.634,33.234,26.685,1.943,38.981,7.901,0.0,0.0,0.0,1.292,-16.762,12.664,0.0,0.0,5.058,6.549,-16.762,24.267,0.0,-0.317,7.11,52.073,0.081,0.0,-0.45,0.0,4.3,0.059093249,-0.299981285,0.015627193,0.014457493,0.61659746,-0.100902508,0.045391291,-0.40916123,1.0,0.785446646,0.97772715,-0.009538425,-0.517903352,-0.112782483,0,0,
878726,TUESDAY MORNING CORP/DE,10-K,2009-08-28,2009-06-30,5331.0,DE,DE,630.0,878726_2009,11944,5331.0,0.0,0.0,0.0,0,241.153,47.109,319.241,235.353,5.783,488.789,42.837,0.0,232.756,0.0,16.796,-0.044,223.628,0.0,0.0,77.438,83.888,-0.044,206.13,0.0,31.292,0.0,801.722,0.0,1.564,-0.025,2.748,3.37,-9.3795e-05,0.020653024,0.0,-0.052549329,0.755235073,-0.09438698,0.109231583,-0.039524676,1.0,1.630312241,0.978908292,0.098019991,0.008391779,-0.064651892,0,0,
880117,SANFILIPPO JOHN B & SON INC,10-K,2009-08-27,2009-06-25,2060.0,DE,DE,628.0,880117_2009,24755,2060.0,0.0,0.0,0.0,0,147.804,23.479,322.699,165.499,0.863,465.225,10.62,50.554,0.0,49.016,15.922,6.917,106.289,0.0,0.0,95.103,157.2,6.917,304.552,0.0,65.477,34.76,555.546,0.036,0.049,-0.259,7.646,7.15,-0.071874123,0.020873578,0.000338539,-0.061599179,0.481845311,0.009069108,-0.138092499,0.037119654,1.0,2.179539858,0.974373336,0.202904254,0.044326137,0.017357528,0,0,
880432,MISONIX INC,10-K,2009-09-28,2009-06-30,3821.0,NY,NY,630.0,880432_2009,24890,3826.0,0.0,0.0,0.0,0,21.387,2.978,35.163,20.737,3.691,22.656,7.001,4.896,0.0,0.028,1.253,-0.547,6.627,0.0,0.0,13.226,14.179,2.806,13.27,0.0,-4.173,8.659,40.406,0.0,0.798,-0.178,0.342,1.99,-0.06971124,0.017317333,0.018560203,-0.166378965,0.737280664,-0.137323867,-0.255863902,0.153503897,0.0,1.488444939,1.421394024,-0.118675881,0.084463783,0.047339566,0,0,
880460,"Perfumania Holdings, Inc.",10-K,2009-07-02,2009-01-31,5900.0,FL,FL,205.0,880460_2009,183421,5990.0,0.0,0.0,0.0,0,255.273,70.294,306.585,64.091,1.951,333.198,8.967,41.799,0.0,97.773,8.7,-15.828,216.038,0.0,0.0,130.161,242.494,-15.828,54.121,0.0,-52.476,25.382,510.922,0.0,0.0,0.189,18.202,6.2,-0.311443793,-0.038315304,-0.010337972,-0.222021888,0.876598659,0.106001629,-0.778839267,0.20384051,0.0,1.152811204,0.69750519,-0.171162973,0.008359835,0.239618517,0,0,
880562,UNIFY CORP,10-K,2009-07-22,2009-04-30,7372.0,,,430.0,880562_2009,63057,7372.0,0.0,0.0,0.0,0,9.742,0.38,36.861,19.442,3.055,3.452,10.477,1.397,0.35,0.012,2.633,0.124,0.0,0.0,0.0,16.214,17.419,0.124,2.302,0.0,-60.487,6.194,28.592,0.013,0.0,-0.131,0.267,3.6,-0.17130924,0.456698077,0.058437748,0.0,0.907625946,0.269839022,-0.041667532,-0.122312193,1.0,0.515467744,0.76915807,-1.640948428,0.007053525,-0.534914225,0,0,
882291,AETHLON MEDICAL INC,10-K,2009-07-02,2009-03-31,3826.0,NV,NV,331.0,882291_2009,27983,3841.0,0.0,0.0,0.0,0,0.18,0.232,0.646,-4.402,0.068,0.0,61.914,1.922,0.0,0.0,0.004,-4.573,0.0,0.3,0.0,5.048,5.048,-4.573,0.285,0.0,-42.76,0.002,0.0,0.115,0.0,0.0,1.564,0.38,-0.999627561,-1.21945433,0.004744959,0.0,0.871517028,,,1.621628498,1.0,-0.187101633,3.325,-66.19195046,-4.657894737,3.209184753,0,0,
882873,UROLOGIX INC,10-K,2009-09-21,2009-06-30,3845.0,MN,MN,630.0,882873_2009,62954,3845.0,0.0,0.0,0.0,0,10.024,0.462,12.141,9.925,7.032,5.418,14.413,0.0,0.0,0.0,0.973,-4.419,1.407,0.0,0.0,2.061,2.216,-4.419,11.788,0.0,-104.129,1.505,12.816,0.008,0.0,0.007,0.0,1.24,0.047466325,0.005199014,-0.01809527,-0.015326964,0.304834857,-0.239479191,-0.061451322,0.295929764,1.0,0.55533423,0.91105391,-8.576641133,-0.363396755,0.702272037,0,0,
884647,NYER MEDICAL GROUP INC,10-K,2009-09-28,2009-06-30,5047.0,FL,FL,630.0,884647_2009,25359,5912.0,0.0,0.0,0.0,0,13.937,6.496,18.94,8.39,0.063,54.561,3.978,0.186,0.18,2.029,0.628,-0.256,6.967,0.0,0.0,8.121,10.15,-0.094,4.267,0.4,-9.435,6.254,74.723,0.0,0.198,-0.182,0.185,0.7748,0.006715523,0.026382412,0.066835443,-0.023344437,0.923072862,0.027466611,0.008533824,-0.00478028,1.0,2.722121903,0.931627394,-0.498152059,-0.004804646,-0.035176549,0,0,
885780,GLOBAL ENTERTAINMENT CORP,10-K,2009-08-28,2009-05-31,7900.0,NV,NV,531.0,885780_2009,160623,7900.0,0.0,0.0,0.0,0,1.492,0.739,2.452,0.584,0.193,6.577,6.646,0.079,0.0,0.0,0.075,-2.622,0.0,0.215,0.0,1.816,1.856,-2.622,0.713,0.0,-10.41,1.042,11.308,0.0,0.0,0.0,0.009,0.2,-0.29816273,-0.437270341,-0.304659498,0.0,0.877650897,0.148666053,-1.239338827,-0.689401588,0.0,0.439362022,0.517688889,-4.245513866,-1.065660685,-0.290288714,0,0,
887359,AASTROM BIOSCIENCES INC,10-K,2009-09-14,2009-06-30,2836.0,MI,MI,630.0,887359_2009,64334,2836.0,0.0,0.0,0.0,0,17.791,0.248,19.276,17.284,17.0,15.647,160.223,0.479,0.0,0.305,0.704,-15.946,0.001,0.0,0.0,1.687,1.992,-15.946,4.6,0.0,-195.823,0.058,0.182,8.534,0.0,0.0,0.073,0.4225,-0.016002462,-0.288308091,0.001758512,4.4e-05,0.041035485,-0.756013746,2.119034849,-0.019307403,1.0,0.255324615,0.788656445,-10.15890226,-0.823459224,0.472380366,0,0,
887497,HI TECH PHARMACAL CO INC,10-K,2009-07-20,2009-04-30,2834.0,NY,NY,430.0,887497_2009,25623,2834.0,0.0,0.0,0.0,0,104.173,5.484,150.284,134.766,36.018,68.628,12.561,0.193,0.0,0.037,4.287,31.121,20.355,0.015,0.0,15.481,15.518,31.121,43.148,0.0,82.271,40.452,168.157,12.029,0.88,14.232,0.029,24.33,0.092276402,0.241919896,0.066418516,0.024623601,0.624411115,0.679268113,0.43433904,0.139520772,1.0,0.440975046,0.916857447,0.547436853,0.301974928,-0.076541207,0,0,
889930,OVERLAND STORAGE INC,10-K,2009-09-09,2009-06-28,3572.0,CA,CA,630.0,889930_2009,64408,3572.0,0.0,0.0,0.0,0,38.048,9.698,47.052,-0.115,5.456,74.782,12.777,7.025,0.0,0.693,1.671,-18.028,12.492,1.711,0.0,40.672,47.167,-18.028,1.708,0.0,-69.293,13.194,105.621,0.009,0.179,0.03,0.57,0.47,-0.09667828,-0.277193046,-0.071450721,-0.084529651,0.860516025,-0.182137204,-0.076305592,0.096325324,1.0,-0.019150102,1.344765824,-1.47268979,-0.370398708,0.532514912,0,0,
889971,LIGHTPATH TECHNOLOGIES INC,10-K,2009-09-25,2009-06-30,3674.0,DE,DE,630.0,889971_2009,62217,3827.0,0.0,0.0,0.0,0,3.293,1.376,5.83,1.692,0.58,4.914,6.697,0.158,2.569,1.446,0.566,-3.823,0.983,0.0,0.0,2.048,4.138,-3.823,8.974,0.0,-201.527,1.157,7.49,0.014,0.0,0.0,0.696,1.3,0.076155137,-0.121918897,-0.031451542,-0.060252672,0.558833619,-0.138426966,1.8276471,0.227032261,1.0,0.194346493,0.865423652,-34.56723842,-0.536363636,0.412580617,0,0,
895419,CREE INC,10-K,2009-08-18,2009-06-28,3674.0,NC,NC,627.0,895419_2009,27794,3674.0,0.0,0.0,0.0,0,629.436,38.77,1404.567,1224.748,417.653,275.033,89.659,0.0,0.0,0.0,96.564,30.65,78.841,29.557,127.499,128.681,179.819,30.325,819.072,0.0,367.253,104.561,567.255,26.681,8.139,9.017,0.0,29.4,-0.007239216,0.03922922,-0.004278922,-0.000971312,0.474739902,0.238834557,0.074285908,-0.005211508,1.0,0.464628149,0.957897154,0.261470617,0.028010056,-0.040084269,0,0,
896156,ETHAN ALLEN INTERIORS INC,10-K,2009-08-24,2009-06-30,2511.0,DE,DE,630.0,896156_2009,23252,2511.0,0.0,0.0,0.0,0,251.702,22.199,646.485,305.923,52.96,301.3,28.954,0.042,0.0,203.106,25.635,-52.687,156.519,0.0,0.0,112.463,340.562,-52.687,595.9,0.0,532.214,13.086,674.277,0.002,0.0,-28.493,11.764,10.36,-0.019908297,-0.068775924,0.000587877,-0.042239101,0.402060373,-0.313767662,-0.092421395,-0.14904892,1.0,1.019867621,0.921645447,0.78457252,-0.107374494,-0.088501042,0,0,
896878,INTUIT INC,10-K,2009-09-15,2009-07-31,7372.0,DE,DE,731.0,896878_2009,27928,7372.0,0.0,0.0,0.0,0,1967.862,104.963,4826.329,2555.799,1347.02,444.297,322.766,0.0,0.0,998.184,274.673,447.041,0.0,97.095,668.118,1083.829,2268.979,447.041,1341.731,0.0,2856.275,213.304,3182.537,198.447,0.358,205.222,51.184,29.7,0.00890538,0.041309554,0.005374536,0.0,0.611305197,0.028666209,0.006366546,-0.012729814,1.0,0.266613703,0.874789877,0.591811085,0.145751978,-0.042090979,0,0,
898770,SHARPS COMPLIANCE CORP,10-K,2009-09-22,2009-06-30,4955.0,DE,DE,630.0,898770_2009,112819,4955.0,0.0,0.0,0.0,0,9.474,2.498,15.188,9.57,4.792,9.811,13.258,0.0,0.0,0.0,0.418,4.197,2.283,0.0,0.0,4.908,5.618,4.197,4.441,0.0,-2.269,1.606,20.297,0.452,0.0,-0.7,0.0,6.36,-0.007381135,0.376437883,0.040452454,0.163151841,0.457729787,0.5302587,0.248555162,0.386500358,1.0,0.113495021,1.496733474,-0.149394259,0.230247564,0.018021472,0,0,
899923,MYRIAD GENETICS INC,10-K,2009-08-26,2009-06-30,2835.0,DE,DE,630.0,899923_2009,61399,2835.0,0.0,0.0,0.0,0,366.153,14.177,466.421,434.219,316.855,33.818,95.896,0.0,0.0,0.0,9.449,136.254,0.0,75.37,253.345,32.202,32.202,84.615,61.058,0.0,-117.172,45.305,326.527,84.209,0.0,0.193,0.0,35.65,0.087408609,0.378535935,-0.000263004,0.0,0.272163989,0.01873082,0.036796824,0.065418664,1.0,0.127013182,0.728106975,-0.251215104,0.181827148,-0.195449608,0,0,
906192,SRA INTERNATIONAL INC,10-K,2009-08-25,2009-06-30,7370.0,DE,DE,630.0,906192_2009,147660,7370.0,0.0,0.0,0.0,0,489.361,129.892,1094.293,741.62,76.083,1123.868,56.475,0.2,75.0,75.2,28.921,58.0,6.786,20.219,1.4,265.337,352.673,58.0,118.311,0.0,456.232,372.98,1540.556,4.999,0.0,38.61,5.526,17.56,0.005418664,0.182230833,-0.016014825,0.006083894,0.895628502,0.130518774,0.620796143,-0.021848335,1.0,0.74782621,0.926568101,0.416919417,0.093335149,-0.195915561,0,0,
906326,RURAL/METRO CORP /DE/,10-K,2009-09-09,2009-06-30,4100.0,DE,DE,630.0,906326_2009,28616,4100.0,0.0,0.0,0.0,0,154.925,14.883,294.955,-106.732,37.108,438.471,24.756,0.199,0.0,277.11,14.588,5.945,8.535,0.0,0.0,94.255,399.862,5.026,184.002,0.0,-260.928,64.355,498.808,0.019,0.0,7.427,30.843,2.55,-0.030035678,-0.061799221,-0.039975151,0.000268176,0.707738469,0.038978164,0.269463571,0.003256125,1.0,-1.690728966,0.940037136,-0.884636639,0.146788493,0.067149157,0,0,
911216,PALATIN TECHNOLOGIES INC,10-K,2009-09-28,2009-06-30,2834.0,DE,DE,630.0,911216_2009,29086,2835.0,0.0,0.0,0.0,0,8.82,0.206,13.2,3.313,7.818,17.289,86.663,0.088,0.0,0.034,1.365,-4.802,0.0,0.0,3.44,8.67,9.887,-4.802,12.882,0.0,-207.266,0.509,11.352,0.0,0.0,-1.742,0.026,0.25,-0.206279969,0.111678268,0.031121423,0.0,0.131136364,-0.102275548,-0.49851569,0.16759705,0.0,0.152914162,0.784985786,-15.7019697,-0.493787879,0.481175561,0,0,
912093,JDS UNIPHASE CORP /CA/,10-K,2009-08-24,2009-06-27,3674.0,DE,DE,628.0,912093_2009,29241,3663.0,0.0,0.0,0.0,0,1108.2,106.6,1669.8,860.6,695.5,678.9,216.971,1.2,0.0,333.0,144.4,-866.4,144.8,15.1,408.6,309.9,809.2,-866.4,562.5,0.0,-68515.0,236.7,1294.4,5.2,20.3,-2.3,7.7,5.72,-0.028584541,-0.421556415,-0.040254376,-0.019274897,0.469038208,-0.069962436,0.156781427,-0.371362613,1.0,0.69343159,0.938586359,-41.0318601,-0.515630614,0.052361284,0,0,
914142,"GILMAN CIOCIA, INC.",10-K,2009-09-25,2009-06-30,6211.0,DE,DE,630.0,914142_2009,31159,6211.0,1.0,0.0,0.0,0,4.438,2.327,15.348,5.795,0.736,35.634,95.869,1.679,1.43,1.624,1.138,-1.797,0.0,0.0,0.017,7.849,9.553,-1.797,7.81,0.0,-31.599,3.15,41.585,0.17,0.0,0.0,0.355,0.06,-0.02735363,-0.060765027,-0.017423888,0.0,0.841412562,-0.187485444,-0.235652776,-0.33519739,1.0,1.00745114,1.015823918,-2.058835027,-0.09395361,-0.282404372,0,0,
914398,ELECSYS CORP,10-K,2009-07-22,2009-04-30,3679.0,KS,KS,,914398_2009,29304,3672.0,0.0,0.0,0.0,0,10.266,1.725,20.367,9.967,0.493,11.153,3.788,0.128,0.0,6.844,0.679,-0.674,6.043,0.0,0.0,3.147,10.4,-0.674,8.458,0.0,-1.032,3.068,17.028,0.113,0.0,-0.513,0.371,4.0,-0.024068303,0.034658357,0.014694333,0.002938867,0.692738253,-0.267836053,-0.356062914,-0.067831572,1.0,0.65780095,0.967274796,-0.050670202,-0.040064811,-0.103113678,0,0,
915127,PHC INC /MA/,10-K,2009-09-29,2009-06-30,8082.0,MA,MA,630.0,915127_2009,29829,8060.0,0.0,0.0,0.0,0,11.759,1.375,22.692,16.044,3.199,25.849,19.989,1.62,0.0,0.621,1.002,-1.041,0.0,1.144,0.0,6.027,6.648,-2.454,9.589,0.0,-10.704,6.316,46.411,0.035,0.0,0.065,0.452,1.4,-0.087174573,-0.101200791,-0.005096736,0.0,0.652476644,-0.076721624,-0.012720397,-0.112174912,1.0,0.573315323,0.956513652,-0.471708091,-0.085360479,0.04550366,0,0,
915358,SIGMATRON INTERNATIONAL INC,10-K,2009-07-17,2009-04-30,3672.0,DE,DE,430.0,915358_2009,29698,3672.0,0.0,0.0,0.0,0,69.333,20.479,95.696,47.663,4.053,104.467,3.823,1.135,3.787,18.258,4.252,2.245,37.405,0.0,0.0,27.165,48.033,2.245,65.801,0.0,27.978,25.102,122.476,0.0,1.289,1.12,0.821,6.1292,-0.017645096,0.032872606,0.087251883,0.012831803,0.694553586,-0.20156201,-0.952682554,0.004366413,1.0,2.034104606,0.992494691,0.292363317,0.043742685,-0.029711148,0,0,
918112,NEUROBIOLOGICAL TECHNOLOGIES INC /CA/,10-K,2009-08-31,2009-06-30,2836.0,DE,DE,630.0,918112_2009,29729,2836.0,0.0,0.0,0.0,0,24.538,0.021,24.66,23.298,24.049,22.534,26.93,0.0,0.0,0.0,0.132,3.123,0.0,0.0,15.819,1.115,1.115,3.123,0.467,0.247,-122.468,0.184,26.35,0.001,0.0,0.0,0.0,0.675,0.222176367,0.677111737,-0.012233408,0.0,0.021938362,0.827711008,-1.168559233,0.695371971,1.0,1.281676775,0.524602209,-4.966261152,0.126642336,-0.103910269,0,0,
918573,"Avalon Oil & Gas, Inc.",10-K,2009-07-14,2009-03-31,1311.0,CO,CO,331.0,918573_2009,29816,1311.0,0.0,0.0,0.0,0,0.062,0.733,2.475,0.446,0.047,0.118,164.704,0.462,0.0,0.0,0.324,-2.273,0.0,0.0,0.0,1.456,1.529,-2.273,2.589,0.5,-27.17,0.011,0.263,0.0,0.0,0.0,0.511,0.0085,-0.118906064,-0.545778835,-0.056183115,0.0,0.113535354,0.931623932,-1.344387316,-0.078946446,0.0,0.318575069,0.9659994,-10.97777778,-0.711919192,0.489892985,1,1,2010.0
